region_id,lookback_start,forecast_start,forecast_end,model_best,model_best_mae,model_best_rmse,model_best_category
98223,2021-07-31,2022-07-31,2023-06-30,d2stgnn,19266.492248797498,24137.713651494647,spatial_temporal
98223,2021-08-31,2022-08-31,2023-07-31,d2stgnn,20820.69458385298,25308.400464792107,spatial_temporal
98223,2021-09-30,2022-09-30,2023-08-31,patchtst,21699.000969740755,26752.542617124323,DL
98223,2021-10-31,2022-10-31,2023-09-30,dcrnn,19502.431419054425,23629.39211918412,spatial_temporal
98223,2021-11-30,2022-11-30,2023-10-31,graph_wavenet,19380.221648753377,22129.559033820842,spatial_temporal
98223,2021-12-31,2022-12-31,2023-11-30,itransformer,18606.18221288353,26741.341832689643,DL
98223,2022-12-31,2023-12-31,2024-11-30,timemixer,21677.246909905796,28397.046927377003,DL
98223,2023-01-31,2024-01-31,2024-12-31,d2stgnn,20562.011905518535,24813.456129742553,spatial_temporal
98223,2024-01-31,2025-01-31,2025-12-31,stgcn,25529.051738335063,35177.61987709006,spatial_temporal
98223,2024-02-29,2025-02-28,2026-01-31,timemixer,24699.317208836164,36783.266601897725,DL
98223,2024-03-31,2025-03-31,2026-02-28,timesfm_zero,24741.645621458534,35483.99786451989,foundation
98223,2024-04-30,2025-04-30,2026-03-31,itransformer,23419.748860476724,31684.339752542386,DL
98223,2024-05-31,2025-05-31,2026-04-30,itransformer,26399.076110347833,39153.02525971506,DL
98223,2024-06-30,2025-06-30,2026-05-31,itransformer,23241.71779520376,36347.74462221443,DL
98223,2024-07-31,2025-07-31,2026-06-30,itransformer,22605.936950164487,32579.689240919608,DL
98223,2024-08-31,2025-08-31,2026-07-31,chronos2_zero,16821.435053727746,20170.747138487935,foundation
98241,2016-03-31,2017-03-31,2018-02-28,patchtst,18254.46777653252,23137.793562312312,DL
98241,2016-04-30,2017-04-30,2018-03-31,patchtst,18931.74085001495,22688.702637997823,DL
98241,2016-05-31,2017-05-31,2018-04-30,patchtst,19246.306565156672,24585.999165639027,DL
98241,2016-06-30,2017-06-30,2018-05-31,graph_wavenet,19208.606807735134,25060.917872633236,spatial_temporal
98241,2016-07-31,2017-07-31,2018-06-30,stgformer,18350.512363904134,22224.83970942576,spatial_temporal
98241,2016-08-31,2017-08-31,2018-07-31,dcrnn,21945.742286294746,27021.82611374843,spatial_temporal
98241,2016-09-30,2017-09-30,2018-08-31,stgformer,18284.761295106156,22415.739950414732,spatial_temporal
98241,2016-10-31,2017-10-31,2018-09-30,d2stgnn,17725.913588223353,27073.17359714383,spatial_temporal
98241,2016-11-30,2017-11-30,2018-10-31,d2stgnn,24834.090781824303,31681.936890988087,spatial_temporal
98241,2016-12-31,2017-12-31,2018-11-30,d2stgnn,27249.639634306965,34495.320402081576,spatial_temporal
98241,2017-01-31,2018-01-31,2018-12-31,d2stgnn,29730.08203352647,37529.86598574637,spatial_temporal
98241,2017-02-28,2018-02-28,2019-01-31,chronos2_zero,27441.38571636034,37553.0459832311,foundation
98241,2017-03-31,2018-03-31,2019-02-28,timesfm_zero,27333.60773617645,37819.48443947466,foundation
98241,2017-04-30,2018-04-30,2019-03-31,timemixer,26451.449367490422,36512.40642092172,DL
98241,2017-05-31,2018-05-31,2019-04-30,timemixer,28364.063091462052,38036.25771175991,DL
98241,2017-06-30,2018-06-30,2019-05-31,timemixer,23658.74958907513,32246.864115820532,DL
98241,2017-07-31,2018-07-31,2019-06-30,patchtst,17715.534250778906,25518.93354693239,DL
98241,2017-08-31,2018-08-31,2019-07-31,stgformer,18489.721010982375,24819.606106388306,spatial_temporal
98241,2017-09-30,2018-09-30,2019-08-31,stgformer,17477.79721768,22238.289762537763,spatial_temporal
98241,2017-10-31,2018-10-31,2019-09-30,stgformer,18147.77643936463,23496.4662413091,spatial_temporal
98241,2017-11-30,2018-11-30,2019-10-31,dlinear,17231.868123691394,23069.180114912873,DL
98241,2017-12-31,2018-12-31,2019-11-30,d2stgnn,16409.53232122699,17808.398836285975,spatial_temporal
98241,2018-01-31,2019-01-31,2019-12-31,dlinear,16321.49175029852,18215.889890916736,DL
98241,2018-02-28,2019-02-28,2020-01-31,d2stgnn,16103.166789822288,19471.66007199863,spatial_temporal
98241,2018-03-31,2019-03-31,2020-02-29,dcrnn,13949.921767726066,18018.48148759684,spatial_temporal
98241,2018-04-30,2019-04-30,2020-03-31,dcrnn,12863.876234802088,16524.136459770587,spatial_temporal
98241,2018-05-31,2019-05-31,2020-04-30,dcrnn,12107.91365688212,15651.167821067029,spatial_temporal
98241,2018-06-30,2019-06-30,2020-05-31,dcrnn,14742.107461937225,20440.014036305674,spatial_temporal
98241,2018-07-31,2019-07-31,2020-06-30,dcrnn,13024.135502015526,19885.251851268076,spatial_temporal
98241,2018-08-31,2019-08-31,2020-07-31,dcrnn,15245.008725902473,21655.536413803064,spatial_temporal
98241,2018-09-30,2019-09-30,2020-08-31,dcrnn,19910.103703967434,26217.51169507111,spatial_temporal
98241,2018-10-31,2019-10-31,2020-09-30,graph_wavenet,18786.689770285528,25627.842504812856,spatial_temporal
98241,2018-11-30,2019-11-30,2020-10-31,dlinear,19865.125840459954,24786.78728083662,DL
98241,2018-12-31,2019-12-31,2020-11-30,dcrnn,18848.145845154246,23127.127153402118,spatial_temporal
98241,2019-01-31,2020-01-31,2020-12-31,stgformer,20756.224191663023,28424.12036944468,spatial_temporal
98241,2019-02-28,2020-02-29,2021-01-31,graph_wavenet,23778.12400284615,28346.005182389,spatial_temporal
98241,2019-03-31,2020-03-31,2021-02-28,stgcn,23341.73953395926,33460.4124472002,spatial_temporal
98241,2019-04-30,2020-04-30,2021-03-31,dcrnn,22877.70450962261,26009.374013283195,spatial_temporal
98241,2019-05-31,2020-05-31,2021-04-30,dcrnn,22466.043851954262,26307.183111320635,spatial_temporal
98241,2019-06-30,2020-06-30,2021-05-31,dcrnn,18612.12182265704,24690.998253842423,spatial_temporal
98241,2019-07-31,2020-07-31,2021-06-30,timemixer,18947.63511847983,21596.46464680086,DL
98241,2019-08-31,2020-08-31,2021-07-31,stgcn,19566.302236823776,23067.537188940398,spatial_temporal
98241,2019-09-30,2020-09-30,2021-08-31,stgcn,17982.15736372363,21760.170641589444,spatial_temporal
98241,2019-10-31,2020-10-31,2021-09-30,d2stgnn,24985.384041353816,36798.69903370755,spatial_temporal
98241,2019-11-30,2020-11-30,2021-10-31,dcrnn,23341.369244146055,32781.96392539076,spatial_temporal
98241,2019-12-31,2020-12-31,2021-11-30,dcrnn,22522.840951468053,32335.213195769313,spatial_temporal
98241,2020-01-31,2021-01-31,2021-12-31,stgcn,25471.204008445555,38864.13938687415,spatial_temporal
98241,2020-02-29,2021-02-28,2022-01-31,stgcn,22995.186155566334,33445.334266468366,spatial_temporal
98241,2020-03-31,2021-03-31,2022-02-28,stgformer,22835.45071530838,28888.228289009436,spatial_temporal
98241,2020-04-30,2021-04-30,2022-03-31,stgformer,22955.106301500648,28770.905554965408,spatial_temporal
98241,2020-05-31,2021-05-31,2022-04-30,stgformer,27456.84466753696,31163.539456627408,spatial_temporal
98241,2020-06-30,2021-06-30,2022-05-31,stgformer,27090.648220943625,31177.849341815814,spatial_temporal
98241,2020-07-31,2021-07-31,2022-06-30,stgcn,26274.998909636706,32661.842568059605,spatial_temporal
98241,2020-08-31,2021-08-31,2022-07-31,stgcn,22924.93304054783,30489.959807295792,spatial_temporal
98241,2020-09-30,2021-09-30,2022-08-31,graph_wavenet,15640.076678302945,22014.119616180567,spatial_temporal
98241,2020-10-31,2021-10-31,2022-09-30,stgcn,15561.617655975127,23881.306673269824,spatial_temporal
98241,2020-11-30,2021-11-30,2022-10-31,stgcn,20292.27332018707,28002.50453214982,spatial_temporal
98241,2020-12-31,2021-12-31,2022-11-30,stgcn,24726.063431916675,29498.368421141717,spatial_temporal
98241,2021-01-31,2022-01-31,2022-12-31,graph_wavenet,36794.54312114524,52152.97634800773,spatial_temporal
98241,2021-02-28,2022-02-28,2023-01-31,graph_wavenet,42044.80166484987,66384.5024503491,spatial_temporal
98241,2021-03-31,2022-03-31,2023-02-28,graph_wavenet,40451.75244823135,58492.15114810534,spatial_temporal
98241,2021-04-30,2022-04-30,2023-03-31,stgcn,40953.9988910833,63512.68381020747,spatial_temporal
98241,2021-05-31,2022-05-31,2023-04-30,stgcn,44079.98597353548,65041.231051131945,spatial_temporal
98241,2021-06-30,2022-06-30,2023-05-31,stgcn,48024.23297472788,66614.30918424595,spatial_temporal
98241,2021-07-31,2022-07-31,2023-06-30,patchtst,51095.48731091159,75311.87112619229,DL
98241,2021-08-31,2022-08-31,2023-07-31,dcrnn,53547.648390970986,77371.70703605983,spatial_temporal
98241,2021-09-30,2022-09-30,2023-08-31,chronos2_zero,37076.73486088978,63116.4332357423,foundation
98241,2021-10-31,2022-10-31,2023-09-30,chronos2_zero,32183.915917302493,57892.61087795049,foundation
98241,2021-11-30,2022-11-30,2023-10-31,chronos2_zero,34621.16892444683,54248.7736908483,foundation
98241,2021-12-31,2022-12-31,2023-11-30,chronos2_zero,33118.07879940241,55756.21475082073,foundation
98241,2022-12-31,2023-12-31,2024-11-30,timesfm_zero,14629.857350622891,16962.623067193927,foundation
98241,2023-01-31,2024-01-31,2024-12-31,chronos2_zero,15180.58482583505,17272.920668231767,foundation
98241,2024-01-31,2025-01-31,2025-12-31,timemixer,57677.3356219012,71826.39169608355,DL
98241,2024-02-29,2025-02-28,2026-01-31,dlinear,49349.30496527699,64834.44728392583,DL
98241,2024-03-31,2025-03-31,2026-02-28,itransformer,48009.30746095532,60771.88380488194,DL
98241,2024-04-30,2025-04-30,2026-03-31,dlinear,30695.852451526283,42454.74875649316,DL
98241,2024-05-31,2025-05-31,2026-04-30,dcrnn,36025.39674223588,45345.498298842314,spatial_temporal
98241,2024-06-30,2025-06-30,2026-05-31,dcrnn,38514.67388798986,45170.52104166963,spatial_temporal
98241,2024-07-31,2025-07-31,2026-06-30,dcrnn,35868.87663462683,43581.34218586966,spatial_temporal
98241,2024-08-31,2025-08-31,2026-07-31,dcrnn,32851.58559060409,40317.670200872795,spatial_temporal
98251,2016-03-31,2017-03-31,2018-02-28,timemixer,11269.53603575652,14000.33508529612,DL
98251,2016-04-30,2017-04-30,2018-03-31,dlinear,11715.244990877485,15022.865196039713,DL
98251,2016-05-31,2017-05-31,2018-04-30,d2stgnn,8901.984886372193,13639.578783646733,spatial_temporal
98251,2016-06-30,2017-06-30,2018-05-31,dcrnn,8000.56570482167,11371.664324066558,spatial_temporal
98251,2016-07-31,2017-07-31,2018-06-30,dcrnn,7328.758066404652,11197.098253807939,spatial_temporal
98251,2016-08-31,2017-08-31,2018-07-31,dcrnn,7343.194736671675,11656.24232051114,spatial_temporal
98251,2016-09-30,2017-09-30,2018-08-31,d2stgnn,8922.325802504607,11513.68835075254,spatial_temporal
98251,2016-10-31,2017-10-31,2018-09-30,dcrnn,10212.8580856748,15012.888507153799,spatial_temporal
98251,2016-11-30,2017-11-30,2018-10-31,stgformer,10395.36604372622,13098.214041456016,spatial_temporal
98251,2016-12-31,2017-12-31,2018-11-30,dlinear,9540.265380243392,11365.525936809227,DL
98251,2017-01-31,2018-01-31,2018-12-31,stgformer,11792.846667989399,15922.252282603275,spatial_temporal
98251,2017-02-28,2018-02-28,2019-01-31,graph_wavenet,9412.500069288168,13077.559325064245,spatial_temporal
98251,2017-03-31,2018-03-31,2019-02-28,graph_wavenet,10265.8398263345,11698.766580456468,spatial_temporal
98251,2017-04-30,2018-04-30,2019-03-31,itransformer,10007.48875827204,13843.296085786322,DL
98251,2017-05-31,2018-05-31,2019-04-30,dcrnn,11026.74413647671,14088.370486014823,spatial_temporal
98251,2017-06-30,2018-06-30,2019-05-31,d2stgnn,10555.38054197902,13062.286922958681,spatial_temporal
98251,2017-07-31,2018-07-31,2019-06-30,d2stgnn,10079.7397529195,13556.075294702729,spatial_temporal
98251,2017-08-31,2018-08-31,2019-07-31,dcrnn,10537.390311342233,14976.898374231852,spatial_temporal
98251,2017-09-30,2018-09-30,2019-08-31,d2stgnn,9046.22409664513,11743.404735741708,spatial_temporal
98251,2017-10-31,2018-10-31,2019-09-30,graph_wavenet,7150.0127097482955,10423.982743048557,spatial_temporal
98251,2017-11-30,2018-11-30,2019-10-31,timemixer,6698.271780859951,8493.53363445471,DL
98251,2017-12-31,2018-12-31,2019-11-30,timemixer,5165.732305567125,6374.3450214790055,DL
98251,2018-01-31,2019-01-31,2019-12-31,patchtst,6279.2205392681935,9065.698505239381,DL
98251,2018-02-28,2019-02-28,2020-01-31,patchtst,4596.015502719063,6987.49405000726,DL
98251,2018-03-31,2019-03-31,2020-02-29,patchtst,6118.496247946154,8784.529698440487,DL
98251,2018-04-30,2019-04-30,2020-03-31,patchtst,7316.824398604775,9261.481964080534,DL
98251,2018-05-31,2019-05-31,2020-04-30,dcrnn,8179.14799519102,9748.935100349847,spatial_temporal
98251,2018-06-30,2019-06-30,2020-05-31,dcrnn,9923.791124835485,14036.620755470449,spatial_temporal
98251,2018-07-31,2019-07-31,2020-06-30,dcrnn,11423.373510937687,14867.301226917796,spatial_temporal
98251,2018-08-31,2019-08-31,2020-07-31,dcrnn,11034.769111989002,16061.637185406702,spatial_temporal
98251,2018-09-30,2019-09-30,2020-08-31,stgformer,8901.008955846997,11658.733510047945,spatial_temporal
98251,2018-10-31,2019-10-31,2020-09-30,stgformer,11942.905257464881,15824.52890568338,spatial_temporal
98251,2018-11-30,2019-11-30,2020-10-31,stgformer,10508.459026987688,14495.5779190049,spatial_temporal
98251,2018-12-31,2019-12-31,2020-11-30,dlinear,10939.50859164434,12692.422923854507,DL
98251,2019-01-31,2020-01-31,2020-12-31,d2stgnn,10750.435660422992,14244.31934371799,spatial_temporal
98251,2019-02-28,2020-02-29,2021-01-31,d2stgnn,14640.481034686454,17951.88144226068,spatial_temporal
98251,2019-03-31,2020-03-31,2021-02-28,stgformer,9784.650305214096,12778.34744240372,spatial_temporal
98251,2019-04-30,2020-04-30,2021-03-31,d2stgnn,15275.948201806663,20596.627472071865,spatial_temporal
98251,2019-05-31,2020-05-31,2021-04-30,d2stgnn,22736.236984655407,28950.348391903124,spatial_temporal
98251,2019-06-30,2020-06-30,2021-05-31,dcrnn,28401.382788734656,36823.96504199122,spatial_temporal
98251,2019-07-31,2020-07-31,2021-06-30,dcrnn,27399.978211988844,34934.47503822885,spatial_temporal
98251,2019-08-31,2020-08-31,2021-07-31,stgformer,23130.560718748577,29357.59303631869,spatial_temporal
98251,2019-09-30,2020-09-30,2021-08-31,graph_wavenet,16506.151821198586,24742.276172053556,spatial_temporal
98251,2019-10-31,2020-10-31,2021-09-30,dcrnn,14938.198018911082,20621.629967217694,spatial_temporal
98251,2019-11-30,2020-11-30,2021-10-31,d2stgnn,11501.095544481233,19441.80570654075,spatial_temporal
98251,2019-12-31,2020-12-31,2021-11-30,d2stgnn,13120.474355500279,18793.95840205218,spatial_temporal
98251,2020-01-31,2021-01-31,2021-12-31,dcrnn,12833.712392931368,17775.936388604263,spatial_temporal
98251,2020-02-29,2021-02-28,2022-01-31,d2stgnn,13574.11979722771,16554.556465279136,spatial_temporal
98251,2020-03-31,2021-03-31,2022-02-28,stgformer,14176.312993135347,16749.209912032085,spatial_temporal
98251,2020-04-30,2021-04-30,2022-03-31,graph_wavenet,14387.749494932767,16910.58611020079,spatial_temporal
98251,2020-05-31,2021-05-31,2022-04-30,stgformer,15145.022222893333,17300.790501500112,spatial_temporal
98251,2020-06-30,2021-06-30,2022-05-31,graph_wavenet,16213.609412425169,22131.30076295596,spatial_temporal
98251,2020-07-31,2021-07-31,2022-06-30,timemixer,19894.42362999536,31047.86284094543,DL
98251,2020-08-31,2021-08-31,2022-07-31,dcrnn,25726.86476440576,36948.05797860879,spatial_temporal
98251,2020-09-30,2021-09-30,2022-08-31,d2stgnn,24799.234691319183,35008.41278003617,spatial_temporal
98251,2020-10-31,2021-10-31,2022-09-30,dcrnn,26535.21566649157,38257.551984338206,spatial_temporal
98251,2020-11-30,2021-11-30,2022-10-31,d2stgnn,23541.032849349765,31513.806971731676,spatial_temporal
98251,2020-12-31,2021-12-31,2022-11-30,d2stgnn,22994.821518283523,29889.91617665921,spatial_temporal
98251,2021-01-31,2022-01-31,2022-12-31,dlinear,23116.201806514193,25822.097497181785,DL
98251,2021-02-28,2022-02-28,2023-01-31,dlinear,25319.15518546476,30260.958340580935,DL
98251,2021-03-31,2022-03-31,2023-02-28,dlinear,21261.117313665545,29273.873171566604,DL
98251,2021-04-30,2022-04-30,2023-03-31,dcrnn,21703.188433626074,29351.740744592884,spatial_temporal
98251,2021-05-31,2022-05-31,2023-04-30,dcrnn,13180.101246336408,20755.90863621481,spatial_temporal
98251,2021-06-30,2022-06-30,2023-05-31,timesfm_zero,19130.024157066564,26887.599632340512,foundation
98251,2021-07-31,2022-07-31,2023-06-30,patchtst,21082.463781576836,30746.578134427025,DL
98251,2021-08-31,2022-08-31,2023-07-31,stgformer,13980.608463851037,18368.04812236169,spatial_temporal
98251,2021-09-30,2022-09-30,2023-08-31,d2stgnn,12370.890691401582,18566.671830803323,spatial_temporal
98251,2021-10-31,2022-10-31,2023-09-30,timemixer,13383.938357119527,20760.932411758346,DL
98251,2021-11-30,2022-11-30,2023-10-31,timemixer,11278.807933321159,17240.052672457205,DL
98251,2021-12-31,2022-12-31,2023-11-30,chronos2_zero,13626.334939291928,19317.657919645746,foundation
98251,2022-12-31,2023-12-31,2024-11-30,timemixer,17850.660929385547,28679.745209785186,DL
98251,2023-01-31,2024-01-31,2024-12-31,d2stgnn,20864.50857792335,30900.54863622526,spatial_temporal
98251,2024-01-31,2025-01-31,2025-12-31,timemixer,25203.129349584884,27680.1186883644,DL
98251,2024-02-29,2025-02-28,2026-01-31,stgcn,26439.475688009774,30956.834937222793,spatial_temporal
98251,2024-03-31,2025-03-31,2026-02-28,timemixer,25246.226471592043,27937.380218595114,DL
98251,2024-04-30,2025-04-30,2026-03-31,chronos2_zero,19551.78023994408,22089.767600430674,foundation
98251,2024-05-31,2025-05-31,2026-04-30,chronos2_zero,25211.829218156665,27616.338656272725,foundation
98251,2024-06-30,2025-06-30,2026-05-31,d2stgnn,20654.99832102522,25655.293105348148,spatial_temporal
98251,2024-07-31,2025-07-31,2026-06-30,d2stgnn,16657.175050116584,20626.302812481157,spatial_temporal
98251,2024-08-31,2025-08-31,2026-07-31,d2stgnn,10600.104445058576,13515.364378770397,spatial_temporal
98252,2016-03-31,2017-03-31,2018-02-28,graph_wavenet,12438.292860521547,15670.122932454684,spatial_temporal
98252,2016-04-30,2017-04-30,2018-03-31,dcrnn,11406.69767268182,14255.830453347802,spatial_temporal
98252,2016-05-31,2017-05-31,2018-04-30,graph_wavenet,11079.878064984494,14909.601295364895,spatial_temporal
98252,2016-06-30,2017-06-30,2018-05-31,dcrnn,12854.45501736176,15237.408974302829,spatial_temporal
98252,2016-07-31,2017-07-31,2018-06-30,graph_wavenet,14388.723062042773,19258.897720973324,spatial_temporal
98252,2016-08-31,2017-08-31,2018-07-31,stgcn,15434.116372893326,19610.46529536166,spatial_temporal
98252,2016-09-30,2017-09-30,2018-08-31,stgcn,21296.038615288795,25578.212498872443,spatial_temporal
98252,2016-10-31,2017-10-31,2018-09-30,stgcn,26707.1930709593,33794.6688840935,spatial_temporal
98252,2016-11-30,2017-11-30,2018-10-31,dlinear,27482.965119614368,33599.65954327864,DL
98252,2016-12-31,2017-12-31,2018-11-30,dlinear,26906.32546166438,31861.411596292008,DL
98252,2017-01-31,2018-01-31,2018-12-31,graph_wavenet,22625.881802036063,29914.1574627685,spatial_temporal
98252,2017-02-28,2018-02-28,2019-01-31,graph_wavenet,18719.59114865202,26559.390776666813,spatial_temporal
98252,2017-03-31,2018-03-31,2019-02-28,d2stgnn,16123.384789134614,22019.272637808645,spatial_temporal
98252,2017-04-30,2018-04-30,2019-03-31,itransformer,12349.308253974968,20613.100487758773,DL
98252,2017-05-31,2018-05-31,2019-04-30,d2stgnn,18188.051262239893,25944.7716337396,spatial_temporal
98252,2017-06-30,2018-06-30,2019-05-31,d2stgnn,19158.334072483765,24546.751835335486,spatial_temporal
98252,2017-07-31,2018-07-31,2019-06-30,d2stgnn,20806.28645367041,27277.375167778948,spatial_temporal
98252,2017-08-31,2018-08-31,2019-07-31,graph_wavenet,17031.461789134835,20253.40751442685,spatial_temporal
98252,2017-09-30,2018-09-30,2019-08-31,graph_wavenet,14147.778465454097,16716.988550583927,spatial_temporal
98252,2017-10-31,2018-10-31,2019-09-30,itransformer,13999.595252266367,18368.319347933062,DL
98252,2017-11-30,2018-11-30,2019-10-31,d2stgnn,16667.341062184027,23159.672407120448,spatial_temporal
98252,2017-12-31,2018-12-31,2019-11-30,itransformer,17414.53042958867,20964.68815611988,DL
98252,2018-01-31,2019-01-31,2019-12-31,dlinear,12213.510877896735,13637.877182249056,DL
98252,2018-02-28,2019-02-28,2020-01-31,dlinear,16558.175533358033,20907.120820101285,DL
98252,2018-03-31,2019-03-31,2020-02-29,dlinear,17735.535112152265,21743.390982718665,DL
98252,2018-04-30,2019-04-30,2020-03-31,dcrnn,17338.89178385257,22359.427126659582,spatial_temporal
98252,2018-05-31,2019-05-31,2020-04-30,dcrnn,11620.631435427165,17119.599002228526,spatial_temporal
98252,2018-06-30,2019-06-30,2020-05-31,dcrnn,10355.381743359414,14042.400458274313,spatial_temporal
98252,2018-07-31,2019-07-31,2020-06-30,patchtst,10097.97076467853,14065.28824445422,DL
98252,2018-08-31,2019-08-31,2020-07-31,d2stgnn,6275.952454706028,7675.346190519641,spatial_temporal
98252,2018-09-30,2019-09-30,2020-08-31,graph_wavenet,7371.701950169139,10069.745524063175,spatial_temporal
98252,2018-10-31,2019-10-31,2020-09-30,dcrnn,9644.311105829393,10534.762829000892,spatial_temporal
98252,2018-11-30,2019-11-30,2020-10-31,dcrnn,10239.514470523718,12891.454091192221,spatial_temporal
98252,2018-12-31,2019-12-31,2020-11-30,d2stgnn,9451.312290176977,11376.685558925303,spatial_temporal
98252,2019-01-31,2020-01-31,2020-12-31,d2stgnn,12044.885409384116,16212.43427350253,spatial_temporal
98252,2019-02-28,2020-02-29,2021-01-31,d2stgnn,14254.145186128386,16597.53269600487,spatial_temporal
98252,2019-03-31,2020-03-31,2021-02-28,dlinear,15347.798565990544,19809.964439374748,DL
98252,2019-04-30,2020-04-30,2021-03-31,d2stgnn,12309.937380201698,16720.167700440306,spatial_temporal
98252,2019-05-31,2020-05-31,2021-04-30,d2stgnn,21067.096143334875,27190.501358118145,spatial_temporal
98252,2019-06-30,2020-06-30,2021-05-31,d2stgnn,26661.830988537604,30765.180046577338,spatial_temporal
98252,2019-07-31,2020-07-31,2021-06-30,d2stgnn,32966.73295275974,43200.109762576314,spatial_temporal
98252,2019-08-31,2020-08-31,2021-07-31,graph_wavenet,34165.62440883835,48318.45820560614,spatial_temporal
98252,2019-09-30,2020-09-30,2021-08-31,dcrnn,39839.37198290579,52060.46779967635,spatial_temporal
98252,2019-10-31,2020-10-31,2021-09-30,dcrnn,37755.36104708528,47178.92533312667,spatial_temporal
98252,2019-11-30,2020-11-30,2021-10-31,dcrnn,35965.06053348278,43247.926480997216,spatial_temporal
98252,2019-12-31,2020-12-31,2021-11-30,dcrnn,37874.09391617916,45222.71869054348,spatial_temporal
98252,2020-01-31,2021-01-31,2021-12-31,graph_wavenet,35862.82627802097,45417.09345376018,spatial_temporal
98252,2020-02-29,2021-02-28,2022-01-31,graph_wavenet,31782.535842688925,39397.549150344275,spatial_temporal
98252,2020-03-31,2021-03-31,2022-02-28,itransformer,27136.75652986612,34940.230383410504,DL
98252,2020-04-30,2021-04-30,2022-03-31,graph_wavenet,28445.056366043747,37521.674589234535,spatial_temporal
98252,2020-05-31,2021-05-31,2022-04-30,itransformer,26116.698468450046,34645.92176066568,DL
98252,2020-06-30,2021-06-30,2022-05-31,graph_wavenet,22072.189386771905,27542.378500030685,spatial_temporal
98252,2020-07-31,2021-07-31,2022-06-30,timemixer,24324.06368815845,31425.90872012064,DL
98252,2020-08-31,2021-08-31,2022-07-31,stgcn,20839.121889567123,29202.663306371192,spatial_temporal
98252,2020-09-30,2021-09-30,2022-08-31,timemixer,8908.657121151648,11242.95010296096,DL
98252,2020-10-31,2021-10-31,2022-09-30,patchtst,9859.271265717436,11650.367649761964,DL
98252,2020-11-30,2021-11-30,2022-10-31,timesfm_zero,10480.594106490296,11598.397037030716,foundation
98252,2020-12-31,2021-12-31,2022-11-30,timesfm_zero,7832.894971481292,9081.726744539688,foundation
98252,2021-01-31,2022-01-31,2022-12-31,timesfm_zero,5532.6442161373225,7959.085813010294,foundation
98252,2021-02-28,2022-02-28,2023-01-31,timesfm_zero,8491.053387856658,11600.53509760723,foundation
98252,2021-03-31,2022-03-31,2023-02-28,chronos2_zero,13978.42865661424,16389.384658710376,foundation
98252,2021-04-30,2022-04-30,2023-03-31,chronos2_zero,13074.926568250512,13800.377120074683,foundation
98252,2021-05-31,2022-05-31,2023-04-30,stgformer,11818.361300077979,16348.66629655726,spatial_temporal
98252,2021-06-30,2022-06-30,2023-05-31,stgformer,13482.137617702561,16376.472607410717,spatial_temporal
98252,2021-07-31,2022-07-31,2023-06-30,d2stgnn,11272.969955529605,18220.206163154668,spatial_temporal
98252,2021-08-31,2022-08-31,2023-07-31,dcrnn,16155.325997145643,19066.579099572682,spatial_temporal
98252,2021-09-30,2022-09-30,2023-08-31,graph_wavenet,13440.594084400911,15206.684661970907,spatial_temporal
98252,2021-10-31,2022-10-31,2023-09-30,graph_wavenet,12108.46170633169,17648.731956028318,spatial_temporal
98252,2021-11-30,2022-11-30,2023-10-31,dcrnn,16041.867699858043,18216.655794778955,spatial_temporal
98252,2021-12-31,2022-12-31,2023-11-30,itransformer,13879.231470899802,16338.853653882643,DL
98252,2022-12-31,2023-12-31,2024-11-30,timesfm_zero,12479.03463973916,16185.994726631736,foundation
98252,2023-01-31,2024-01-31,2024-12-31,chronos2_zero,11726.096765329596,16704.552960202265,foundation
98252,2024-01-31,2025-01-31,2025-12-31,dcrnn,20431.68847241497,24814.149113463693,spatial_temporal
98252,2024-02-29,2025-02-28,2026-01-31,dcrnn,14021.613205553178,17682.223615542873,spatial_temporal
98252,2024-03-31,2025-03-31,2026-02-28,timemixer,11922.822286220538,16807.915915370653,DL
98252,2024-04-30,2025-04-30,2026-03-31,patchtst,17503.359086230445,25351.72292664211,DL
98252,2024-05-31,2025-05-31,2026-04-30,timemixer,20544.654804052687,31005.570558713545,DL
98252,2024-06-30,2025-06-30,2026-05-31,timemixer,23097.888148385595,27333.88864262044,DL
98252,2024-07-31,2025-07-31,2026-06-30,itransformer,21318.195559724525,33038.80537704181,DL
98252,2024-08-31,2025-08-31,2026-07-31,dcrnn,21982.387712688545,33224.99145435951,spatial_temporal
98258,2016-03-31,2017-03-31,2018-02-28,d2stgnn,7500.037994091351,9586.241646181645,spatial_temporal
98258,2016-04-30,2017-04-30,2018-03-31,d2stgnn,4268.920171208559,5940.078346318829,spatial_temporal
98258,2016-05-31,2017-05-31,2018-04-30,d2stgnn,3478.8475949442895,4209.285683668562,spatial_temporal
98258,2016-06-30,2017-06-30,2018-05-31,d2stgnn,5234.6314586682565,6317.453295215767,spatial_temporal
98258,2016-07-31,2017-07-31,2018-06-30,d2stgnn,4993.607315819968,6627.947211677646,spatial_temporal
98258,2016-08-31,2017-08-31,2018-07-31,graph_wavenet,7126.716563875564,8719.459763193121,spatial_temporal
98258,2016-09-30,2017-09-30,2018-08-31,d2stgnn,6219.764006049071,8951.2024126787,spatial_temporal
98258,2016-10-31,2017-10-31,2018-09-30,dcrnn,6460.713463016621,7486.928830406001,spatial_temporal
98258,2016-11-30,2017-11-30,2018-10-31,d2stgnn,6272.471512965737,7265.459178633732,spatial_temporal
