,zipcode,metro,date,homes_sold,median_sale_price,median_days_on_market,new_listings,active_listings,pending_sales,inventory,average_sale_to_list_ratio,median_new_listing_price,latitude,longitude
12121,98290,"Seattle, WA metro area",2026-04-30,85.0,919000.0,9.0,136.0,180.0,101.0,73.0,100.33,996750.0,47.8954,-122.0716
12122,98290,"Seattle, WA metro area",2026-05-31,94.0,949975.0,10.0,171.0,224.0,114.0,101.0,100.41,999990.0,47.8954,-122.0716
12123,98290,"Seattle, WA metro area",2026-06-30,104.0,957000.0,13.0,182.0,244.0,120.0,113.0,100.24,1022500.0,47.8954,-122.0716
12124,98290,"Seattle, WA metro area",2026-07-31,121.0,997326.0,14.0,172.0,244.0,111.0,111.0,99.88,989180.0,47.8954,-122.0716
12125,98292,"Seattle, WA metro area",2016-03-31,80.0,309975.0,40.0,106.0,192.0,133.0,74.0,98.31,349950.0,48.2011,-122.378
12126,98292,"Seattle, WA metro area",2016-04-30,101.0,325000.0,27.0,141.0,227.0,166.0,81.0,98.8,357450.0,48.2011,-122.378
12127,98292,"Seattle, WA metro area",2016-05-31,123.0,332000.0,19.0,169.0,238.0,183.0,86.0,99.56,368750.0,48.2011,-122.378
12128,98292,"Seattle, WA metro area",2016-06-30,126.0,348975.0,14.0,190.0,256.0,178.0,104.0,99.96,379900.0,48.2011,-122.378
12129,98292,"Seattle, WA metro area",2016-07-31,142.0,348500.0,17.0,186.0,261.0,179.0,116.0,100.1,374950.0,48.2011,-122.378
12130,98292,"Seattle, WA metro area",2016-08-31,141.0,355800.0,18.0,175.0,259.0,175.0,115.0,100.12,379500.0,48.2011,-122.378
12131,98292,"Seattle, WA metro area",2016-09-30,139.0,360000.0,22.0,158.0,255.0,160.0,120.0,99.97,374950.0,48.2011,-122.378
12132,98292,"Seattle, WA metro area",2016-10-31,131.0,359950.0,23.0,132.0,242.0,151.0,109.0,99.81,374925.0,48.2011,-122.378
12133,98292,"Seattle, WA metro area",2016-11-30,119.0,369950.0,26.0,104.0,215.0,115.0,93.0,99.43,387450.0,48.2011,-122.378
12134,98292,"Seattle, WA metro area",2016-12-31,105.0,349000.0,39.0,77.0,196.0,101.0,77.0,99.21,389950.0,48.2011,-122.378
12135,98292,"Seattle, WA metro area",2017-01-31,96.0,360250.0,53.0,66.0,171.0,98.0,61.0,99.43,394500.0,48.2011,-122.378
12136,98292,"Seattle, WA metro area",2017-02-28,93.0,377350.0,68.0,66.0,157.0,98.0,60.0,99.56,417499.0,48.2011,-122.378
12137,98292,"Seattle, WA metro area",2017-03-31,92.0,377425.0,41.0,96.0,169.0,112.0,56.0,99.82,422475.0,48.2011,-122.378
12138,98292,"Seattle, WA metro area",2017-04-30,105.0,390000.0,27.0,116.0,175.0,115.0,68.0,99.9,425000.0,48.2011,-122.378
12139,98292,"Seattle, WA metro area",2017-05-31,116.0,387475.0,17.0,133.0,190.0,132.0,61.0,100.26,425000.0,48.2011,-122.378
12140,98292,"Seattle, WA metro area",2017-06-30,129.0,403000.0,15.0,130.0,184.0,122.0,65.0,100.12,425000.0,48.2011,-122.378
12141,98292,"Seattle, WA metro area",2017-07-31,116.0,422475.0,13.0,150.0,215.0,133.0,92.0,100.11,419500.0,48.2011,-122.378
12142,98292,"Seattle, WA metro area",2017-08-31,121.0,440000.0,13.0,160.0,218.0,146.0,87.0,100.19,409975.0,48.2011,-122.378
12143,98292,"Seattle, WA metro area",2017-09-30,124.0,420000.0,18.0,157.0,219.0,143.0,86.0,99.94,400000.0,48.2011,-122.378
12144,98292,"Seattle, WA metro area",2017-10-31,141.0,423500.0,20.0,129.0,218.0,143.0,72.0,99.97,395000.0,48.2011,-122.378
12145,98292,"Seattle, WA metro area",2017-11-30,127.0,400000.0,23.0,93.0,176.0,103.0,64.0,99.65,397500.0,48.2011,-122.378
12146,98292,"Seattle, WA metro area",2017-12-31,103.0,390000.0,27.0,63.0,146.0,78.0,58.0,99.65,399950.0,48.2011,-122.378
12147,98292,"Seattle, WA metro area",2018-01-31,66.0,375975.0,46.0,57.0,126.0,72.0,54.0,99.15,424940.0,48.2011,-122.378
12148,98292,"Seattle, WA metro area",2018-02-28,57.0,375000.0,60.0,65.0,128.0,80.0,65.0,98.69,424900.0,48.2011,-122.378
12149,98292,"Seattle, WA metro area",2018-03-31,55.0,411085.0,51.0,86.0,143.0,94.0,60.0,99.2,470000.0,48.2011,-122.378
12150,98292,"Seattle, WA metro area",2018-04-30,74.0,435000.0,33.0,124.0,175.0,105.0,74.0,99.38,491950.0,48.2011,-122.378
12151,98292,"Seattle, WA metro area",2018-05-31,93.0,435000.0,27.0,156.0,217.0,143.0,77.0,99.82,470000.0,48.2011,-122.378
12152,98292,"Seattle, WA metro area",2018-06-30,127.0,454000.0,19.0,185.0,241.0,162.0,80.0,100.5,459000.0,48.2011,-122.378
12153,98292,"Seattle, WA metro area",2018-07-31,153.0,439950.0,14.0,171.0,244.0,152.0,92.0,100.48,455000.0,48.2011,-122.378
12154,98292,"Seattle, WA metro area",2018-08-31,155.0,452000.0,14.0,158.0,230.0,129.0,101.0,100.43,449950.0,48.2011,-122.378
12155,98292,"Seattle, WA metro area",2018-09-30,125.0,452000.0,17.0,128.0,207.0,106.0,91.0,99.94,437535.0,48.2011,-122.378
12156,98292,"Seattle, WA metro area",2018-10-31,106.0,457500.0,23.0,110.0,201.0,96.0,92.0,99.89,431450.0,48.2011,-122.378
12157,98292,"Seattle, WA metro area",2018-11-30,94.0,452450.0,25.0,93.0,193.0,87.0,87.0,99.7,435000.0,48.2011,-122.378
12158,98292,"Seattle, WA metro area",2018-12-31,99.0,444900.0,27.0,74.0,165.0,73.0,76.0,99.41,437475.0,48.2011,-122.378
12159,98292,"Seattle, WA metro area",2019-01-31,77.0,454900.0,21.0,70.0,159.0,74.0,73.0,99.14,429925.0,48.2011,-122.378
12160,98292,"Seattle, WA metro area",2019-02-28,70.0,437000.0,33.0,62.0,149.0,83.0,64.0,98.86,441475.0,48.2011,-122.378
12161,98292,"Seattle, WA metro area",2019-03-31,71.0,434000.0,35.0,96.0,169.0,116.0,60.0,99.07,444200.0,48.2011,-122.378
12162,98292,"Seattle, WA metro area",2019-04-30,92.0,442500.0,30.0,128.0,196.0,127.0,80.0,99.66,447295.0,48.2011,-122.378
12163,98292,"Seattle, WA metro area",2019-05-31,116.0,450413.0,21.0,161.0,221.0,134.0,100.0,100.17,459000.0,48.2011,-122.378
12164,98292,"Seattle, WA metro area",2019-06-30,115.0,450825.0,15.0,170.0,228.0,128.0,104.0,100.21,454995.0,48.2011,-122.378
12165,98292,"Seattle, WA metro area",2019-07-31,125.0,453000.0,17.0,153.0,230.0,136.0,95.0,99.9,478000.0,48.2011,-122.378
12166,98292,"Seattle, WA metro area",2019-08-31,127.0,459000.0,27.0,138.0,231.0,145.0,85.0,99.77,472000.0,48.2011,-122.378
12167,98292,"Seattle, WA metro area",2019-09-30,139.0,453250.0,30.0,131.0,229.0,146.0,85.0,99.75,489999.0,48.2011,-122.378
12168,98292,"Seattle, WA metro area",2019-10-31,139.0,465000.0,35.0,125.0,216.0,130.0,83.0,99.84,499000.0,48.2011,-122.378
12169,98292,"Seattle, WA metro area",2019-11-30,119.0,459990.0,41.0,107.0,184.0,110.0,66.0,99.3,509995.0,48.2011,-122.378
12170,98292,"Seattle, WA metro area",2019-12-31,103.0,464000.0,45.0,89.0,168.0,90.0,63.0,98.98,494995.0,48.2011,-122.378
12171,98292,"Seattle, WA metro area",2020-01-31,85.0,455000.0,45.0,78.0,154.0,89.0,54.0,98.64,479995.0,48.2011,-122.378
12172,98292,"Seattle, WA metro area",2020-02-29,81.0,450000.0,38.0,96.0,160.0,97.0,55.0,99.3,477498.0,48.2011,-122.378
12173,98292,"Seattle, WA metro area",2020-03-31,97.0,475000.0,28.0,117.0,178.0,121.0,55.0,100.12,467995.0,48.2011,-122.378
12174,98292,"Seattle, WA metro area",2020-04-30,95.0,470900.0,17.0,133.0,184.0,117.0,66.0,100.67,491995.0,48.2011,-122.378
12175,98292,"Seattle, WA metro area",2020-05-31,110.0,507830.0,13.0,151.0,203.0,138.0,71.0,100.87,509950.0,48.2011,-122.378
12176,98292,"Seattle, WA metro area",2020-06-30,117.0,499995.0,11.0,154.0,208.0,147.0,64.0,100.52,515000.0,48.2011,-122.378
12177,98292,"Seattle, WA metro area",2020-07-31,146.0,499998.0,10.0,156.0,222.0,176.0,49.0,100.51,499975.0,48.2011,-122.378
12178,98292,"Seattle, WA metro area",2020-08-31,153.0,500000.0,9.0,149.0,218.0,171.0,43.0,100.94,479500.0,48.2011,-122.378
12179,98292,"Seattle, WA metro area",2020-09-30,154.0,499498.0,9.0,145.0,206.0,167.0,35.0,101.43,477000.0,48.2011,-122.378
12180,98292,"Seattle, WA metro area",2020-10-31,152.0,503030.0,8.0,153.0,196.0,165.0,38.0,101.65,470000.0,48.2011,-122.378
12181,98292,"Seattle, WA metro area",2020-11-30,150.0,463250.0,7.0,129.0,166.0,138.0,26.0,101.53,489900.0,48.2011,-122.378
12182,98292,"Seattle, WA metro area",2020-12-31,149.0,470000.0,6.0,108.0,141.0,115.0,17.0,101.6,519973.0,48.2011,-122.378
12183,98292,"Seattle, WA metro area",2021-01-31,128.0,474895.0,6.0,89.0,127.0,102.0,13.0,101.49,569950.0,48.2011,-122.378
12184,98292,"Seattle, WA metro area",2021-02-28,110.0,515000.0,6.0,93.0,118.0,98.0,12.0,101.49,574995.0,48.2011,-122.378
12185,98292,"Seattle, WA metro area",2021-03-31,112.0,552895.0,5.0,100.0,117.0,106.0,8.0,102.27,575000.0,48.2011,-122.378
12186,98292,"Seattle, WA metro area",2021-04-30,123.0,567430.0,5.0,112.0,125.0,108.0,19.0,103.4,562450.0,48.2011,-122.378
12187,98292,"Seattle, WA metro area",2021-05-31,129.0,580000.0,5.0,122.0,134.0,119.0,17.0,104.28,571000.0,48.2011,-122.378
12188,98292,"Seattle, WA metro area",2021-06-30,114.0,612500.0,5.0,151.0,159.0,138.0,23.0,105.13,579900.0,48.2011,-122.378
12189,98292,"Seattle, WA metro area",2021-07-31,127.0,601555.0,5.0,175.0,194.0,152.0,42.0,104.91,579900.0,48.2011,-122.378
12190,98292,"Seattle, WA metro area",2021-08-31,143.0,583000.0,5.0,202.0,219.0,185.0,45.0,104.0,589950.0,48.2011,-122.378
12191,98292,"Seattle, WA metro area",2021-09-30,167.0,587450.0,5.0,178.0,201.0,171.0,32.0,102.68,607000.0,48.2011,-122.378
12192,98292,"Seattle, WA metro area",2021-10-31,164.0,601500.0,6.0,152.0,194.0,171.0,28.0,101.91,622450.0,48.2011,-122.378
12193,98292,"Seattle, WA metro area",2021-11-30,154.0,614900.0,7.0,124.0,168.0,143.0,22.0,101.56,599950.0,48.2011,-122.378
12194,98292,"Seattle, WA metro area",2021-12-31,142.0,617000.0,7.0,105.0,137.0,120.0,16.0,101.36,600000.0,48.2011,-122.378
12195,98292,"Seattle, WA metro area",2022-01-31,112.0,602450.0,11.0,79.0,107.0,94.0,11.0,101.17,605900.0,48.2011,-122.378
12196,98292,"Seattle, WA metro area",2022-02-28,95.0,597900.0,11.0,75.0,97.0,78.0,17.0,101.44,628900.0,48.2011,-122.378
12197,98292,"Seattle, WA metro area",2022-03-31,88.0,602950.0,6.0,106.0,122.0,96.0,30.0,103.43,660450.0,48.2011,-122.378
12198,98292,"Seattle, WA metro area",2022-04-30,105.0,649000.0,6.0,141.0,152.0,109.0,44.0,103.79,670000.0,48.2011,-122.378
12199,98292,"Seattle, WA metro area",2022-05-31,120.0,649950.0,5.0,152.0,169.0,133.0,38.0,103.87,672500.0,48.2011,-122.378
12200,98292,"Seattle, WA metro area",2022-06-30,126.0,652000.0,6.0,153.0,183.0,117.0,58.0,102.86,669000.0,48.2011,-122.378
12201,98292,"Seattle, WA metro area",2022-07-31,116.0,660000.0,6.0,140.0,184.0,114.0,59.0,102.13,675000.0,48.2011,-122.378
12202,98292,"Seattle, WA metro area",2022-08-31,109.0,700000.0,7.0,132.0,169.0,97.0,64.0,100.72,699475.0,48.2011,-122.378
12203,98292,"Seattle, WA metro area",2022-09-30,91.0,725000.0,20.0,104.0,160.0,88.0,64.0,99.47,744950.0,48.2011,-122.378
12204,98292,"Seattle, WA metro area",2022-10-31,75.0,685000.0,28.0,85.0,142.0,72.0,55.0,98.8,699975.0,48.2011,-122.378
12205,98292,"Seattle, WA metro area",2022-11-30,62.0,644975.0,26.0,59.0,121.0,54.0,38.0,98.76,650000.0,48.2011,-122.378
12206,98292,"Seattle, WA metro area",2022-12-31,48.0,607500.0,28.0,50.0,114.0,51.0,37.0,98.01,622500.0,48.2011,-122.378
12207,98292,"Seattle, WA metro area",2023-01-31,43.0,600000.0,50.0,37.0,91.0,47.0,31.0,97.6,699000.0,48.2011,-122.378
12208,98292,"Seattle, WA metro area",2023-02-28,37.0,539000.0,51.0,60.0,98.0,61.0,34.0,98.07,699475.0,48.2011,-122.378
12209,98292,"Seattle, WA metro area",2023-03-31,41.0,550000.0,45.0,68.0,105.0,68.0,32.0,99.44,696975.0,48.2011,-122.378
12210,98292,"Seattle, WA metro area",2023-04-30,55.0,650000.0,21.0,83.0,114.0,78.0,30.0,99.71,699000.0,48.2011,-122.378
12211,98292,"Seattle, WA metro area",2023-05-31,66.0,677500.0,13.0,82.0,116.0,80.0,32.0,100.08,687475.0,48.2011,-122.378
12212,98292,"Seattle, WA metro area",2023-06-30,74.0,692450.0,11.0,97.0,129.0,86.0,41.0,100.02,680000.0,48.2011,-122.378
12213,98292,"Seattle, WA metro area",2023-07-31,82.0,697450.0,14.0,109.0,139.0,94.0,45.0,100.38,679000.0,48.2011,-122.378
12214,98292,"Seattle, WA metro area",2023-08-31,97.0,689950.0,15.0,105.0,137.0,92.0,43.0,100.29,650000.0,48.2011,-122.378
12215,98292,"Seattle, WA metro area",2023-09-30,94.0,685000.0,16.0,99.0,140.0,92.0,50.0,100.06,650000.0,48.2011,-122.378
12216,98292,"Seattle, WA metro area",2023-10-31,91.0,669950.0,23.0,83.0,128.0,77.0,45.0,99.96,667500.0,48.2011,-122.378
12217,98292,"Seattle, WA metro area",2023-11-30,77.0,650000.0,35.0,75.0,118.0,68.0,44.0,99.52,688000.0,48.2011,-122.378
12218,98292,"Seattle, WA metro area",2023-12-31,65.0,649950.0,39.0,55.0,104.0,61.0,38.0,99.76,699950.0,48.2011,-122.378
12219,98292,"Seattle, WA metro area",2024-01-31,53.0,649950.0,36.0,53.0,97.0,62.0,32.0,99.62,685000.0,48.2011,-122.378
12220,98292,"Seattle, WA metro area",2024-02-29,54.0,659950.0,52.0,61.0,103.0,83.0,23.0,99.6,689950.0,48.2011,-122.378
12221,98292,"Seattle, WA metro area",2024-03-31,74.0,687475.0,37.0,82.0,119.0,95.0,27.0,100.11,710450.0,48.2011,-122.378
12222,98292,"Seattle, WA metro area",2024-04-30,81.0,694950.0,23.0,91.0,122.0,98.0,29.0,100.53,729950.0,48.2011,-122.378
12223,98292,"Seattle, WA metro area",2024-05-31,87.0,700000.0,9.0,103.0,126.0,86.0,40.0,100.81,750000.0,48.2011,-122.378
12224,98292,"Seattle, WA metro area",2024-06-30,86.0,717475.0,12.0,101.0,128.0,84.0,47.0,100.35,735000.0,48.2011,-122.378
12225,98292,"Seattle, WA metro area",2024-07-31,88.0,717450.0,11.0,98.0,125.0,86.0,45.0,99.79,725000.0,48.2011,-122.378
12226,98292,"Seattle, WA metro area",2024-08-31,86.0,717475.0,15.0,84.0,123.0,85.0,39.0,99.21,699000.0,48.2011,-122.378
12227,98292,"Seattle, WA metro area",2024-09-30,85.0,720000.0,19.0,69.0,115.0,81.0,29.0,99.14,715000.0,48.2011,-122.378
12228,98292,"Seattle, WA metro area",2024-10-31,82.0,717500.0,25.0,70.0,114.0,77.0,31.0,98.95,726750.0,48.2011,-122.378
12229,98292,"Seattle, WA metro area",2024-11-30,71.0,725000.0,31.0,53.0,91.0,63.0,23.0,98.99,715000.0,48.2011,-122.378
12230,98292,"Seattle, WA metro area",2024-12-31,58.0,694700.0,21.0,51.0,80.0,47.0,29.0,99.11,664950.0,48.2011,-122.378
12231,98292,"Seattle, WA metro area",2025-01-31,44.0,705000.0,16.0,43.0,74.0,41.0,32.0,99.28,644990.0,48.2011,-122.378
12232,98292,"Seattle, WA metro area",2025-02-28,39.0,700000.0,14.0,56.0,79.0,49.0,33.0,99.3,644995.0,48.2011,-122.378
12233,98292,"Seattle, WA metro area",2025-03-31,43.0,675000.0,15.0,73.0,102.0,66.0,33.0,100.36,670000.0,48.2011,-122.378
12234,98292,"Seattle, WA metro area",2025-04-30,66.0,676250.0,9.0,90.0,121.0,76.0,44.0,100.3,695000.0,48.2011,-122.378
12235,98292,"Seattle, WA metro area",2025-05-31,75.0,700000.0,10.0,123.0,154.0,86.0,67.0,100.59,700000.0,48.2011,-122.378
12236,98292,"Seattle, WA metro area",2025-06-30,81.0,705000.0,9.0,137.0,170.0,96.0,73.0,100.52,734995.0,48.2011,-122.378
12237,98292,"Seattle, WA metro area",2025-07-31,83.0,700000.0,19.0,141.0,185.0,103.0,76.0,100.33,719995.0,48.2011,-122.378
12238,98292,"Seattle, WA metro area",2025-08-31,90.0,662500.0,27.0,124.0,189.0,105.0,84.0,99.8,724995.0,48.2011,-122.378
12239,98292,"Seattle, WA metro area",2025-09-30,97.0,673000.0,27.0,107.0,180.0,100.0,79.0,99.62,720000.0,48.2011,-122.378
12240,98292,"Seattle, WA metro area",2025-10-31,93.0,689000.0,38.0,88.0,162.0,87.0,72.0,99.75,717500.0,48.2011,-122.378
12241,98292,"Seattle, WA metro area",2025-11-30,79.0,690000.0,32.0,69.0,151.0,79.0,58.0,99.77,734950.0,48.2011,-122.378
12242,98292,"Seattle, WA metro area",2025-12-31,70.0,691945.0,49.0,63.0,141.0,66.0,51.0,99.27,690000.0,48.2011,-122.378
12243,98292,"Seattle, WA metro area",2026-01-31,62.0,684998.0,39.0,68.0,137.0,62.0,55.0,99.05,667495.0,48.2011,-122.378
12244,98292,"Seattle, WA metro area",2026-02-28,61.0,700000.0,45.0,72.0,127.0,60.0,55.0,99.38,659995.0,48.2011,-122.378
12245,98292,"Seattle, WA metro area",2026-03-31,61.0,685130.0,30.0,92.0,142.0,68.0,68.0,99.68,694995.0,48.2011,-122.378
12246,98292,"Seattle, WA metro area",2026-04-30,63.0,697995.0,19.0,105.0,157.0,80.0,77.0,99.97,699475.0,48.2011,-122.378
12247,98292,"Seattle, WA metro area",2026-05-31,69.0,699995.0,19.0,144.0,195.0,102.0,95.0,100.12,699993.0,48.2011,-122.378
12248,98292,"Seattle, WA metro area",2026-06-30,91.0,714498.0,24.0,151.0,216.0,115.0,98.0,99.91,699997.0,48.2011,-122.378
12249,98292,"Seattle, WA metro area",2026-07-31,108.0,708874.0,27.0,166.0,240.0,120.0,118.0,99.85,698065.0,48.2011,-122.378
12250,98294,"Seattle, WA metro area",2016-03-31,26.0,249500.0,46.0,28.0,43.0,40.0,14.0,100.63,243500.0,47.8589,-121.7369
12251,98294,"Seattle, WA metro area",2016-04-30,28.0,249500.0,19.0,30.0,41.0,36.0,14.0,101.49,252450.0,47.8589,-121.7369
12252,98294,"Seattle, WA metro area",2016-05-31,31.0,259000.0,6.0,42.0,52.0,42.0,17.0,101.59,252475.0,47.8589,-121.7369
12253,98294,"Seattle, WA metro area",2016-06-30,36.0,260000.0,5.0,43.0,56.0,42.0,20.0,101.17,255000.0,47.8589,-121.7369
12254,98294,"Seattle, WA metro area",2016-07-31,38.0,260000.0,7.0,61.0,74.0,54.0,27.0,100.93,254950.0,47.8589,-121.7369
12255,98294,"Seattle, WA metro area",2016-08-31,40.0,258500.0,11.0,64.0,80.0,61.0,25.0,102.3,252475.0,47.8589,-121.7369
12256,98294,"Seattle, WA metro area",2016-09-30,43.0,257000.0,11.0,56.0,76.0,64.0,24.0,102.03,249975.0,47.8589,-121.7369
12257,98294,"Seattle, WA metro area",2016-10-31,42.0,260000.0,14.0,42.0,68.0,57.0,21.0,101.09,250000.0,47.8589,-121.7369
12258,98294,"Seattle, WA metro area",2016-11-30,45.0,255000.0,21.0,29.0,52.0,43.0,12.0,98.58,260000.0,47.8589,-121.7369
12259,98294,"Seattle, WA metro area",2016-12-31,41.0,258000.0,33.0,23.0,45.0,35.0,9.0,98.38,260000.0,47.8589,-121.7369
12260,98294,"Seattle, WA metro area",2017-01-31,42.0,257750.0,39.0,20.0,39.0,24.0,11.0,99.39,269975.0,47.8589,-121.7369
12261,98294,"Seattle, WA metro area",2017-02-28,33.0,260000.0,37.0,20.0,32.0,22.0,11.0,100.47,259950.0,47.8589,-121.7369
12262,98294,"Seattle, WA metro area",2017-03-31,29.0,255000.0,24.0,29.0,37.0,27.0,10.0,102.35,259900.0,47.8589,-121.7369
12263,98294,"Seattle, WA metro area",2017-04-30,27.0,260000.0,19.0,31.0,42.0,33.0,7.0,101.86,264950.0,47.8589,-121.7369
12264,98294,"Seattle, WA metro area",2017-05-31,28.0,270550.0,14.0,36.0,47.0,39.0,9.0,102.56,269975.0,47.8589,-121.7369
12265,98294,"Seattle, WA metro area",2017-06-30,32.0,279000.0,9.0,54.0,64.0,42.0,26.0,101.05,299975.0,47.8589,-121.7369
12266,98294,"Seattle, WA metro area",2017-07-31,31.0,283000.0,7.0,52.0,59.0,46.0,15.0,101.44,302500.0,47.8589,-121.7369
12267,98294,"Seattle, WA metro area",2017-08-31,43.0,293000.0,9.0,54.0,63.0,43.0,20.0,100.96,319950.0,47.8589,-121.7369
12268,98294,"Seattle, WA metro area",2017-09-30,39.0,300000.0,13.0,35.0,61.0,41.0,20.0,100.79,312000.0,47.8589,-121.7369
12269,98294,"Seattle, WA metro area",2017-10-31,38.0,303650.0,19.0,42.0,56.0,35.0,20.0,100.42,289950.0,47.8589,-121.7369
12270,98294,"Seattle, WA metro area",2017-11-30,28.0,306000.0,16.0,32.0,52.0,36.0,14.0,100.37,288475.0,47.8589,-121.7369
12271,98294,"Seattle, WA metro area",2017-12-31,36.0,318500.0,30.0,22.0,42.0,35.0,6.0,99.91,286450.0,47.8589,-121.7369
12272,98294,"Seattle, WA metro area",2018-01-31,35.0,325000.0,44.0,13.0,33.0,27.0,5.0,99.8,325000.0,47.8589,-121.7369
12273,98294,"Seattle, WA metro area",2018-02-28,29.0,295000.0,49.0,20.0,34.0,29.0,5.0,99.48,299475.0,47.8589,-121.7369
12274,98294,"Seattle, WA metro area",2018-03-31,26.0,299000.0,19.0,34.0,40.0,27.0,14.0,99.98,322475.0,47.8589,-121.7369
12275,98294,"Seattle, WA metro area",2018-04-30,23.0,299000.0,7.0,43.0,48.0,35.0,13.0,100.76,334000.0,47.8589,-121.7369
12276,98294,"Seattle, WA metro area",2018-05-31,36.0,320000.0,6.0,47.0,52.0,42.0,10.0,100.89,350000.0,47.8589,-121.7369
12277,98294,"Seattle, WA metro area",2018-06-30,38.0,341000.0,6.0,45.0,58.0,45.0,11.0,101.29,349950.0,47.8589,-121.7369
12278,98294,"Seattle, WA metro area",2018-07-31,40.0,341000.0,7.0,49.0,61.0,38.0,20.0,101.09,349900.0,47.8589,-121.7369
12279,98294,"Seattle, WA metro area",2018-08-31,34.0,352725.0,11.0,44.0,54.0,28.0,25.0,101.79,337475.0,47.8589,-121.7369
12280,98294,"Seattle, WA metro area",2018-09-30,26.0,335000.0,17.0,48.0,58.0,32.0,24.0,101.67,335000.0,47.8589,-121.7369
12281,98294,"Seattle, WA metro area",2018-10-31,34.0,329000.0,20.0,61.0,81.0,42.0,38.0,102.39,325000.0,47.8589,-121.7369
12282,98294,"Seattle, WA metro area",2018-11-30,37.0,335000.0,15.0,59.0,84.0,50.0,26.0,100.91,339950.0,47.8589,-121.7369
12283,98294,"Seattle, WA metro area",2018-12-31,56.0,338225.0,33.0,48.0,72.0,41.0,22.0,100.49,339950.0,47.8589,-121.7369
12284,98294,"Seattle, WA metro area",2019-01-31,47.0,339950.0,33.0,25.0,63.0,38.0,17.0,99.36,380000.0,47.8589,-121.7369
12285,98294,"Seattle, WA metro area",2019-02-28,46.0,342500.0,36.0,24.0,49.0,29.0,14.0,99.98,417245.0,47.8589,-121.7369
12286,98294,"Seattle, WA metro area",2019-03-31,32.0,356600.0,62.0,29.0,50.0,32.0,11.0,99.74,399950.0,47.8589,-121.7369
12287,98294,"Seattle, WA metro area",2019-04-30,36.0,365300.0,21.0,53.0,68.0,39.0,25.0,100.24,350000.0,47.8589,-121.7369
12288,98294,"Seattle, WA metro area",2019-05-31,44.0,347475.0,6.0,60.0,73.0,44.0,31.0,100.6,373900.0,47.8589,-121.7369
12289,98294,"Seattle, WA metro area",2019-06-30,42.0,350500.0,6.0,86.0,97.0,54.0,45.0,100.64,389950.0,47.8589,-121.7369
12290,98294,"Seattle, WA metro area",2019-07-31,50.0,371450.0,8.0,68.0,93.0,51.0,44.0,100.52,388900.0,47.8589,-121.7369
12291,98294,"Seattle, WA metro area",2019-08-31,43.0,384300.0,25.0,66.0,97.0,60.0,39.0,99.97,386900.0,47.8589,-121.7369
12292,98294,"Seattle, WA metro area",2019-09-30,54.0,377950.0,27.0,45.0,90.0,53.0,38.0,99.82,378850.0,47.8589,-121.7369
12293,98294,"Seattle, WA metro area",2019-10-31,53.0,372900.0,46.0,49.0,93.0,65.0,33.0,99.07,397900.0,47.8589,-121.7369
12294,98294,"Seattle, WA metro area",2019-11-30,50.0,375400.0,50.0,45.0,84.0,56.0,29.0,98.79,397900.0,47.8589,-121.7369
12295,98294,"Seattle, WA metro area",2019-12-31,45.0,393900.0,46.0,37.0,75.0,49.0,28.0,98.99,397900.0,47.8589,-121.7369
12296,98294,"Seattle, WA metro area",2020-01-31,34.0,394900.0,48.0,36.0,69.0,35.0,34.0,99.69,402400.0,47.8589,-121.7369
12297,98294,"Seattle, WA metro area",2020-02-29,34.0,396400.0,41.0,48.0,77.0,58.0,24.0,99.53,404950.0,47.8589,-121.7369
12298,98294,"Seattle, WA metro area",2020-03-31,47.0,390000.0,41.0,59.0,86.0,75.0,17.0,99.44,405000.0,47.8589,-121.7369
12299,98294,"Seattle, WA metro area",2020-04-30,66.0,394700.0,22.0,51.0,84.0,73.0,15.0,100.05,389999.0,47.8589,-121.7369
12300,98294,"Seattle, WA metro area",2020-05-31,68.0,396450.0,22.0,63.0,87.0,55.0,30.0,100.28,415900.0,47.8589,-121.7369
12301,98294,"Seattle, WA metro area",2020-06-30,61.0,407900.0,20.0,70.0,86.0,60.0,33.0,100.57,420450.0,47.8589,-121.7369
12302,98294,"Seattle, WA metro area",2020-07-31,51.0,412000.0,22.0,78.0,93.0,63.0,38.0,100.11,420900.0,47.8589,-121.7369
12303,98294,"Seattle, WA metro area",2020-08-31,52.0,413475.0,19.0,63.0,93.0,67.0,35.0,100.08,425900.0,47.8589,-121.7369
12304,98294,"Seattle, WA metro area",2020-09-30,53.0,417000.0,18.0,57.0,90.0,62.0,39.0,100.32,425900.0,47.8589,-121.7369
12305,98294,"Seattle, WA metro area",2020-10-31,62.0,420900.0,18.0,58.0,96.0,74.0,32.0,100.39,425900.0,47.8589,-121.7369
12306,98294,"Seattle, WA metro area",2020-11-30,63.0,417000.0,18.0,54.0,89.0,70.0,25.0,100.85,412500.0,47.8589,-121.7369
12307,98294,"Seattle, WA metro area",2020-12-31,66.0,420900.0,19.0,74.0,112.0,88.0,33.0,100.75,440900.0,47.8589,-121.7369
12308,98294,"Seattle, WA metro area",2021-01-31,60.0,427200.0,25.0,93.0,124.0,103.0,22.0,101.08,452900.0,47.8589,-121.7369
12309,98294,"Seattle, WA metro area",2021-02-28,60.0,433900.0,40.0,96.0,120.0,100.0,16.0,100.67,463425.0,47.8589,-121.7369
